Longitude,Latitude,osm_id,source,capacitype,operatorty,building,amenity,addrcity,addrfull,name
44.6384688,40.4015389,2933846320,,,,,school,,,
44.6445486,40.4022826,2933846400,,,,,kindergarten,,,
44.6485906,40.4069684,2933847235,,,,,school,,,ԹԻՎ 4 ԴՊՐՈՑ ՍՏԵՓԱՆ ԱՎԱՆՅԱՆԻ ԱՆՎԱՆ
44.6477253,40.4536529,2933847409,,,,,school,,,
44.6351931,40.3957975,2933879808,,,,,school,,,Չարենցավանի Թիվ 6 Հիմնական Դպրոց
44.6381463,40.3982132,2933880139,,,,,kindergarten,,,
44.6389218,40.3985602,2933880174,,,,,kindergarten,,,
44.6402499,40.399077,2933880198,,,,,school,,,Չարենցավանի Թիվ 2 Հիմնական Դպրոց
44.652257,40.9652478,2934828051,,,,,school,,,
45.1578176,40.8773575,2937992378,,,,,kindergarten,,,
45.1570785,40.8796077,2937992561,,,,,school,,,
45.1461117,40.873862,2938050818,,,,,school,,,
45.1454364,40.8755869,2938050822,,,,,kindergarten,,,
45.1448531,40.87722,2938050826,,,,,school,,,
45.1485591,40.879036,2938050848,,,,,school,,,
45.146082,40.8841293,2938050873,,,,,school,,,
45.1579961,40.8483172,2938097185,,,,,school,,,
44.0514694,40.1474029,2962210879,,,,,school,,,ԹԻՎ 10 ԴՊՐՈՑ
44.052684,40.1474666,2962210882,,,,,kindergarten,,,
44.6467027,40.966289,2968511726,,,,,school,,,
44.6319326,40.4187547,2984584985,,,,,school,,,alaparsi himnakan dproc
44.7136055,40.4665909,2984585626,,,,,school,,,
44.7394824,40.4749682,2984585647,,,,,school,,,
44.7500484,40.5014586,2984585770,,,,,school,,,Թիվ 2 դպրոց
44.4761279,40.196725,2992091266,,,,,school,Երևան,,School No. 126
44.4658661,40.2075287,2993704763,,,,,school,Երևան,,Դպրոց թիվ 168
45.138027,40.3512764,3025629864,,,,,school,,,
45.1310431,40.3597695,3025630033,,,,,school,,,Թիվ 1 դպրոց
44.5762978,40.2171965,3111033178,,,,,school,,,Երևանի միջնակարգ դպրոց թիվ 171
44.5739409,40.218939,3111033202,,,,,school,,,Երևանի  թիվ 170 ավագ դպրոց
45.4037522,39.7442416,3279959783,,,,,school,,,
44.1593315,40.2966932,3413156636,,,,,school,,,Школа
44.1602513,40.2961161,3413156637,,,,,school,,,Школа
43.9518362,40.3779044,3457265173,,,,school,,,,
43.9525536,40.378145,3457338901,,,,school,,,,
45.4354394,40.1313861,3552109038,,,,,school,,,
44.4941987,40.8042872,3707785629,,,,,school,,,Թիվ 2 դպրոց
44.7711117,41.1499752,3708870265,,,,,school,,,
44.392112,41.0088102,3787365683,,,,,school,,,Ստեփանավանի թիվ 1 հիմնական դպրոց
44.391361,41.009146,3787365684,,,,,school,,,Ստեփանավանի թիվ 1 վարժարան
44.3631035,40.3003584,3802200626,,,,,kindergarten,,,Հասմիկ
44.3573256,40.295014,3803292475,,,,,kindergarten,,,Մանկապարտեզ
44.4775005,40.1903933,3824398922,,,,,kindergarten,,,Մանկապարտեզ  թիվ 38
44.7720929,40.5467049,3829568587,,,,,kindergarten,,,
44.7601463,40.5511397,3829568645,,,,,kindergarten,,,
44.7613023,40.5518566,3829568652,,,,,school,,,Դպրոց Համար 9
44.356159,40.2916356,3833872249,,,,school,,,,Ղափանցյան
44.3633548,40.2997121,3833895657,,,,,school,,,Սպորտ դպրոց
44.2175104,40.6400802,3899403749,,,,,school,,,Ծաղկահովիտի Ավ. Իսահակյանի անվ. միջնակարգ դպրոց
44.5633707,40.1767402,3967039686,,,,,kindergarten,Երևան,,ՇՈՂ ցերեկային կենտրոն
44.4892651,40.1519876,4069865751,,,,,school,,,Երևանի թիվ 12 հիմնական դպրոց Վիկտոր Համբարձումյանի անվան
44.4682134,40.1485866,4070081768,,,,,kindergarten,,,Մանկապարտեզ թիվ 64
44.4771841,40.1541184,4070081769,,,,,kindergarten,,,Kindergarden N75
44.4795129,40.1534454,4070081770,,,,,school,,,Music School Aft. Armen Tigranyan
44.4979022,40.1514657,4075271115,,,,,college,,,Culinary College
44.491566,40.1452813,4075271125,,,,,school,,,№ 86 Մարտիրոս Սարյանի Անվան Հիմնական Դպրոց
44.4985566,40.1444812,4078732326,,,,,college,,,INDUSTRIAL COLLEGE N11
44.4681974,40.1955476,4087143908,,,,,school,,,ԱՎԱԳ ԴՊՐՈՑ  ԹԻՎ 94 ԳՈՒՐԳԵՆ ՄԱՐԳԱՐՅԱՆԻ ԱՆՎԱՆ
44.447592,40.1712639,4087467730,,,,,kindergarten,,,Kindergarten №313
44.4476134,40.1702084,4087467731,,,,,kindergarten,,,Kindergarten №167
44.8915164,40.7534003,4087585490,,,,,kindergarten,,,հւյսի  կենտրոն
44.4882484,40.1547885,4088245232,,,,,school,,,School N46
44.4575041,40.1783523,4088908826,,,,,school,,,School N92 AFT Tekeyan
44.4558992,40.171335,4089778591,,,,,kindergarten,,,Մանկապարտեզ թիվ 2
44.4597012,40.1728413,4089886567,,,,,school,,,ԵՐԵՎԱՆԻ ԹԻՎ 90 ՀԻՄՆԱԿԱՆ ԴՊՐՈՑ ՎԱՀԱՆ ԶԱՏԻԿՅԱՆԻ ԱՆՎԱՆ
44.4663355,40.1692293,4090064096,,,,,school,,,Դպրոց թիվ 116
44.4554892,40.1711404,4090284238,,,,,school,,,School No 112 Aft. Shavarsh Simonyan
44.5166262,40.1997848,4090473460,,,,,school,Երևան,,Այբ տարրական դպրոց
44.4503154,40.1785216,4090627638,,,,,kindergarten,,,Kindergarten N290
44.2334792,40.2169773,4090997640,,,,,school,,,Mexak Mexakyani anv. mijnakarg dproc
44.4439902,40.1784839,4095955657,,,,,kindergarten,,,Kindergarten No 105
44.4428341,40.1782585,4095955658,,,,,kindergarten,,,Kindergarten No169
44.4449289,40.1793774,4095955659,,,,,kindergarten,,,Kindergarten No 277
44.4427121,40.1763208,4095955660,,,,,school,,,ԹԻՎ 174 ԴՊՐՈՑ Ս. Խանջյանի ԱՆՎԱՆ
44.4434953,40.1772758,4095955661,,,,,school,,,ԹԻՎ 176 ԴՊՐՈՑ ԳՈՒՐԳԵՆ ՄԱՀԱՐՈՒ ԱՆՎԱՆ
44.5987513,40.2448349,4114880409,,,,,school,,,General school of Getargel
44.3585709,40.5909023,4117249152,,,,,school,,,Старшая школа
44.8320442,40.7472735,4118658770,,,,,kindergarten,,,Դիլիջանի Մանկապարտեզ
44.8329542,40.7466111,4118658776,,,,,school,,,Այբ Դպրոց
44.4649794,40.141849,4120698389,,,,,school,Երևան,,ԵՐԵՎԱՆԻ ԹԻՎ 52 ՀԻՄՆԱԿԱՆ ԴՊՐՈՑ ՀՈՎՀԱՆՆԵՍ ՀՈՎՀԱՆՆԻՍՅԱՆԻ ԱՆՎԱՆ
44.5376233,40.2071129,4132473715,,,,,school,Երևան,,Լևոն Արիսյանի ավան 127 ավագ դպրոց
44.3717622,40.3108603,4138988189,,,,,school,,,ՄԵՍՐՈՊ ԱՐՔԵՊԻՍԿՈՊՈՍ ԱՇՃՅԱՆԻ ԱՆՎԱՆ ՄՈՒՂՆԻԻ ԴՊՐՈՑ
44.4683914,40.1692803,4142595263,,,,,kindergarten,,,Kindergarten N2 ANUSH
44.5054661,40.1917722,4147766543,,,,,school,,,SONA Educational Centre
44.5386198,40.2067988,4149718943,,,,,school,,,Բյուրակն կրթահամալիր
45.3365223,39.7617734,4175685396,,,,,school,,,1ին հիմն. Դպրոց
44.4542101,40.1667583,4176505910,,,,,school,,,Դպրոց թիվ 91
44.5188882,40.1745428,4182850052,,,,,school,,,MV Taxi
44.6518144,41.0992695,4191745997,,,,,kindergarten,,,
44.6439794,41.0967064,4191746393,,,,,kindergarten,,,
44.6464714,41.0996894,4191746396,,,,,school,,,Գեղարվեստի դպրոց
44.6461217,41.0994565,4191802893,,,,,school,,,Եվրոպական քոլեջ
44.6581896,41.0934077,4191802895,,,,,school,,,Ալավերդու № 12 Հիմնական Դպրոց
44.5114367,40.8043971,4192304191,,,,,school,,,Սպորտդպրոց
44.5126753,40.1847958,4201767189,,,,,school,Երևան,,London Eye ITC
44.5289582,40.2030412,4202229238,,,,,college,,,Հայաստանում Ֆրանսիական քոլեջ
45.1257242,40.3546472,4204957334,,,,,school,,,
45.1354282,40.3576415,4204957410,,,,,kindergarten,,,
45.1293866,40.3594428,4204957592,,,,,kindergarten,,,
45.126534,40.3552163,4204957798,,,,,school,,,
44.5081448,40.1847838,4211862091,,,,,kindergarten,Երևան,,"""Ծիր կաթին"" նախադպրոցական ուսումնական կենտրոն"
44.507137,40.1850408,4223398689,,,,,school,,,"""Արեգնազան"" կրթահամալիր (Վալդորֆյան դպրոց)"
44.6544991,41.0917085,4241915789,,,,,kindergarten,,,
44.4887773,40.1957507,4249994892,,,,,school,,,N63 Ղազարոս Աղայան
45.3945366,40.881553,4253098782,,,,,school,,,Avag dproc
44.6534311,40.6077428,4253413722,,,,,kindergarten,,,детский сад
44.6507433,40.6065109,4253445513,,,,,school,,,
44.5236056,40.2018789,4264065735,,,,,kindergarten,Երևան,,Lediisana
44.4983326,40.2037468,4269450597,,,,,school,,,Արեվելյան մարտարվեստների դպրոց
44.5709045,40.191226,4269624291,,,,,school,,,Թիվ 150 ՀԻՄՆԱԿԱՆ ԴՊՐՈՑ ՖՐԻՏՅՈՖ ՆԱՆՍԵՆԻ ԱՆՎԱՆ
43.7193892,40.8676531,4270485699,,,,,school,,,Byurakn School
44.3245017,40.1692835,4287133890,,,,,school,,,Էջմիածնի Զորավար Անդրանիկի անվան թիվ 12 միջնակարգ դպրոց
44.32397,40.1678921,4290292195,,,,,kindergarten,,,Ոստան մանկապարտեզ (#16)
44.3249999,40.1702729,4290378691,,,,,kindergarten,,,Ծիծեռնակ մանկապարտեզ (#15)
44.5572361,40.1879168,4292019189,,,,,school,,,School №163
44.5420311,39.9593191,4297611794,,,,,school,,,Արտաշատի թիվ 3 Միջնակարգ Դպրոց
44.4920463,40.1508328,4299040593,,,,,kindergarten,,,Oki doki
44.3022566,40.1669056,4302811689,,,,,school,,,Գրիգոր Նարեկացու անվան թիվ 2 դպրոց
44.7690089,40.4983955,4305372690,,,,,school,,,no 4 school
44.2841879,41.1171266,4314110493,,,,,school,,,sport scool
44.4767415,40.1514588,4315546894,,,,,school,Երևան,,Թիվ 31 դպրոց
44.2865552,41.1166043,4316040177,,,,,school,,,N 2
44.5121442,40.1645219,4318917589,,,,,kindergarten,,,Kindergarten
44.5182467,40.1676112,4338689353,,,,,kindergarten,,,Kids House
44.6880404,39.855866,4340098890,,,,,school,,,4-րդ միջնակարգ դպրոց
44.6879891,39.8569909,4344143092,,,,,school,,,Ավագ դպրոց
44.6300322,40.2689556,4358164889,,,,,school,,,Թիվ 2 Հիմնական Դպրոց
44.0664963,40.123151,4376044511,,,,,school,,,Երաժշտական դպրոց
44.0672516,40.1235583,4376075505,,,,,school,,,Մրգաշատի Թիվ 1 Դպրոց
44.2815076,40.1576206,4376853493,,,,,school,Վաղարշապատ,,Վահան Ռշտունու անվան 11-րդ դպրոց
44.5247429,40.1843016,4377805893,,,,,university,,,Հայաստանի պետական տնտեսագիտական համալսարան
44.5269813,40.2097305,4380246773,,,,,kindergarten,,,Grand Sun
44.5262303,40.2107956,4380257335,,,,,school,,,Թիվ 77 դպրոց
44.5230359,40.2092308,4380347703,,,,,school,,,Musical School Aft. Saradjyan
44.5154198,40.2045252,4386131291,,,,,school,,,Թիվ 51 Դպրոց Պետրոսյանի անվան
44.5737638,40.1879403,4391607490,,,,,school,,,Թիվ 141 Դպրոց
44.5752283,40.1897611,4391612690,,,,,school,,,Թիվ 142 Դպրոց
44.0302957,40.1598183,4393754196,,,,,school,,,Դպրոց N 8
44.0572424,40.1231287,4393773289,,,,,school,,,Մրգաշատի Թիվ 2 Դպրոց
44.5100327,40.2085352,4396686794,,,,,kindergarten,,,Մանկապարտեզ թիվ 23
44.0349807,40.1519866,4397053000,,,,,school,,,ԱՐՄԱՎԻՐԻ ԹԻՎ 5 ՀԻՄՆԱԿԱՆ ԴՊՐՈՑ ԱՆԴՐԱՆԻԿ ՕԶԱՆՅԱՆԻ ԱՆՎԱՆ
44.0287582,40.1513178,4397079189,,,,,school,,,Ռուբիկ Եղոյանի անվան N 1 ավագ դպրոց
43.8436201,40.7928064,4406832489,,,,,school,Գյումրի,,Դպրոց թիվ 7
46.3992222,39.2024746,4424199889,,,,,kindergarten,,,Kapan N7 NUH Kindengarten
44.3560942,40.2798114,4455068897,,,,,school,,,
45.3253791,39.8642041,4457911810,,,,school,,,,
46.3365917,39.5060387,4458860994,,,,,school,,,
44.4575427,40.2363156,4474658691,,,,,school,Քասախ,,N2 դպրոց
44.3622488,40.2881559,4476099489,,,,,kindergarten,,,Արեւիկ
44.5181863,40.1820603,4483456192,,,,,school,,,
44.5561483,40.1888954,4500810214,,,,,university,Երևան,,"""Հայկենսատեխնոլոգիա"" գիտաարտադրական կենտրոնի “Կենսատեխնոլոգիայի ինստիտուտ”"
44.5598168,40.1886574,4500827993,,,,,school,,,Շախմատի դպրոց
43.849076,40.8029491,4506886291,,,,,school,,,Գոհար
43.826486,40.8267022,4511792589,,,,,school,,,Ֆոտոն վարժարան
44.441675,40.8326352,4512512889,,,,,school,,,Մ. Խորենացու անվան թ.17 դպրոց
44.8326866,40.7454112,4515162091,,,,,school,,,Վախթանգ Անանյանի միջնակարգ դպրոց
44.4511989,40.2341354,4528931489,,,,,school,Քասախ,,N1 դպրոց
44.5692481,40.1729604,4534061715,,,,,school,,,Անթիկյան Կրթարան
44.4735081,40.1195204,4548331019,,,,,school,,,Դպրոց  թիվ 140
44.4750718,40.1201584,4548331020,,,,,kindergarten,,,Kindergarten N131
44.4741317,40.121112,4548331021,,,,,school,,,Դպրոց թիվ 98
43.8317815,40.7956754,4549374241,,,,,school,,,Gyumri 4 school
43.8136895,40.8151197,4550800890,,,,,school,,,N23 հիմնական դպրոց
44.0750965,40.6608551,4575757293,,,,,school,,,Ռ.Հարությունյանի անվան միջն. դպրոց
44.5669833,40.1716296,4575837591,,,,,kindergarten,,,Մանկապարտեզ # 197
44.4477682,40.2355655,4595828689,,,,,kindergarten,Քասախ,,Արուսյակ մանկապարտեզ
44.4407804,40.1712912,4596746491,,,,,kindergarten,,,№76 ՄԱՆԿԱՊԱՐՏԵԶ
44.4462178,40.1628476,4608415813,,,,,kindergarten,,,հ 77 « Երեւանի ՆՈՒՀ »
44.5192186,40.161554,4616319893,,,,,school,Երևան,,Մարքեթինգի Միջազգային Դպրոց
44.6428439,40.4022774,4621944991,,,,,kindergarten,,,
44.6355356,40.4011815,4621944992,,,,,school,Չարենցավան,,Չարենցավանի Թիվ 3 Հիմնական Դպրոց
44.644536,40.4047956,4621951690,,,,,school,,,ՉԱՐԵՆՑԱՎԱՆԻ Մ. ՄԱՇՏՈՑԻ ԱՆՎԱՆ ԱՎԱԳ ԴՊՐՈՑ
44.4975191,40.2010522,4622570066,,,,,kindergarten,,,Kindengarten No 234
44.2879519,40.1638556,4622953392,,,,,school,,,Հ. ՀՈՎՀԱՆՆԻՍՅԱՆԻ ԱՆՎԱՆ ԹԻՎ 3 ՀԻՄՆԱԿԱՆ ԴՊՐՈՑ
43.8410672,40.7873746,4638407105,,,,,school,,,Գեղագիտության ազգային կենտրոնի գյումրու մասնաճյուղ
45.1280876,40.2825501,4642124391,,,,,school,,,
44.4799642,40.8218204,4649633991,,,,,kindergarten,,,Մանկապարտեզ
44.5739644,40.2040018,4662784322,,,,,college,,,ԵՐԵՎԱՆԻ ՏԱՐԱԾԱՇՐՋԱՆԱՅԻՆ ԹԻՎ 2 ՊԵՏԱԿԱՆ ՔՈԼԵՋ
44.5458271,40.1863095,4665610662,,,,,school,,,Music School
44.5436532,40.1880952,4665610663,,,,,college,,,ՕԼԻՄՊՈՍ ԿՐԹԱՀԱՄԱԼԻՐ - ԱՎԱԳ ԴՊՐՈՑ
44.5430255,40.186329,4665610664,,,,,kindergarten,,,Kindergarten No57
44.5234777,40.1861016,4668675377,,,,,university,Երևան,,Զբոսաշրջություն եւ Սպասարկման Ռուսաստանի պետական համալսարան Երեւանի մասնաճյուղ
44.4900022,40.2166734,4671190960,,,,,kindergarten,,,Kindergarten No 219
44.5700391,40.2222682,4672460098,,,,,kindergarten,,,Մանկապարտեզ
44.5742583,40.2223086,4672576167,,,,,kindergarten,,,
44.5700295,40.1722323,4673162718,,,,,school,,,Երևանի Թիվ 198 Ավագ Դպրոց
44.5226899,40.1985886,4679986205,,,,,kindergarten,,,Kindergarten No135
44.5947987,40.1852095,4681609186,,,,,kindergarten,,,
44.5152568,40.1574254,4684069551,,,,,school,,,№16 ԱՎԱԳ ԴՊՐՈՑ ԱՎԵՏԻՔ ԻՍԱՀԱԿՅԱՆԻ ԱՆՎԱՆ
44.5166622,40.1577001,4684069553,,,,,school,,,Վարդանանք կրթահամալիր
44.0771508,40.6602668,4684581789,,,,,kindergarten,,,
44.4980271,40.1719496,4685638374,,,,,school,,,Թիվ 81 Դպրոց
44.4498418,40.1575406,4693664887,,,,,college,,,ՀՀ ՈՍՏԻԿԱՆՈՒԹՅԱՆ ԿՐԹԱՀԱՄԱԼԻՐ
44.6432616,40.2755101,4709353889,,,,,school,,,
44.5599989,40.188739,4719205691,,,,,school,,,Թիվ 163 միջն դպրոց
44.5821349,40.2994195,4719658189,,,,,school,Նոր Հաճն,,Nor Hach music school
44.5264957,40.1831814,4727738059,,,,,university,Երևան,,Innovative Solutions and Technologies Center - ISTC
44.5120457,40.2009364,4728290770,,,,,school,,,ԴՊՐՈՑ ԹԻՎ 151 ՌՈՒԲԵՆ ՍԵՎԱԿԻ ԱՆՎԱՆ
44.527026,40.1761311,4738018121,,,,,school,,,Հայաստնի Բարմենների Ասոցացիա
44.519106,40.1889938,4741005333,,,,,school,,,ԵՐԵՎԱՆԻ ԹԻՎ 2 ՀԻՄՆԱԿԱՆ ԴՊՐՈՑ ԽԱՉԱՏՈՒՐ ԱԲՈՎՅԱՆԻ ԱՆՎԱՆ
45.354884,40.5922922,4753034324,,,,,school,,,
45.3486563,40.6125707,4753118359,,,,,school,,,
45.1109024,40.6498763,4754205507,,,,,school,,,
45.1170169,40.6711021,4754212347,,,,,school,,,
46.4108147,39.2039777,4755493722,,,,,kindergarten,,,Կապանի թիվ 1 ՆՈւՀ
44.5356876,39.9614954,4779457921,,,,,kindergarten,,,Թիվ 1 Մանկապարտեզ
44.5378069,40.174754,4793870628,,,,,kindergarten,Երևան,,Kindergarten No124
44.4192491,40.1903639,4794782122,,,,,kindergarten,,,
44.4247401,40.1867052,4794782322,,,,,kindergarten,,,Թիվ 80 Մանկապարտեզ
44.5624649,40.2167654,4798478795,,,,,university,,,ՀՀ ԱԻՆ ճգնաժամային կառավարման պետական ակադեմիա
44.5630985,40.2198589,4801780188,,,,,university,,,ԱՎԱՆԴԱԿԱՆ ԲԺՇԿՈՒԹՅԱՆ ՀԱՄԱԼՍԱՐԱՆ
44.4187538,40.2472235,4851040511,,,,,school,,,Պռոշյանի միջնակարգ դպրոց
44.6293998,40.2719507,4857666121,,,,,school,,,Թիվ 4 ավագ դպրոց
44.490305,40.1567192,4884976922,,,,,kindergarten,,,Մանկապարտեզ #137
44.8679913,40.5414776,4887717621,,,,,school,,,
44.5093431,40.1531321,4892607421,,,,,kindergarten,,,
45.3964627,40.5766,4895455128,,,,,school,,,
44.5205866,40.0424913,4897098926,,,,,school,,,Նվեր Սարգսյանի անվան հիմնական դպրոց
44.6411804,40.4000573,4897223921,,,,,school,,,Չարենցավանի երաժշտական դպրոց
44.8710331,40.5398771,4900338121,,,,,kindergarten,,,
43.7299988,40.4632815,4914541421,,,,,school,,,
44.4970093,40.1930029,4935375421,,,,,school,Երևան,,Հակոբ Օշականի անվան թիվ 172 դպրոց
44.5068276,40.2257601,4935375521,,,,,school,,,
46.2136596,38.9703116,4936969702,,,,,school,,,
46.2003578,39.1567725,4938169642,,,,,school,,,
44.6603561,41.0935632,4940680121,,,,,kindergarten,,,
44.6583275,41.0917904,4940952123,,,,,school,,,
44.4033894,40.4779302,4955532022,,,,,kindergarten,,,Մանկապարտեզ
44.4033828,40.4789806,4955532521,,,,,school,,,Դպրոց
44.1832142,40.0338551,4966183021,,,,,school,,,
44.5161052,40.142463,4975434860,,,,,school,Երևան,,Փրոդիջի Քիդս
44.491281,40.1999454,4990953534,,,,,university,,,Yerevan Scientific Research Institute of Mathematical Machines
44.5044391,40.1652832,5009278264,,,,,school,,,Թիվ 13 Դպրոց Թելմանի անվան
44.5229236,40.1748054,5018473374,,,,,university,Երևան,,Northern University
44.4711915,40.1936132,5024417424,,,,,school,,,Պեյո Յավորովի անվան թիվ 131 միջնակարգ դպրոց
44.4421265,40.1760913,5031517922,,,,,school,,,Ալեքսանդր Աճեմյանի անվան երաժշտական դպրոց
44.6570626,41.002984,5062045222,,,,,school,,,Դպրոց
44.577224,40.2175669,5106604979,,,,,kindergarten,Երևան,,Նյուտոնիկ
43.9726567,40.6584292,5107214521,,,,,school,,,Փանիկի միջնակարգ դպրոց
44.5880855,39.9936467,5109657322,,,,,school,,,Վերին Արտաշատի միջնակարգ դպրոց
44.4938139,40.8049183,5118969921,,,,,college,,,Լոռու տարածաշրջանային պետական քոլեջ
44.5225374,40.1840283,5151362124,,,,,college,,,
44.4474969,40.2235281,5160209121,,,,,school,,,
44.0200156,40.8398276,5162870330,,,,,school,,,Խնկոյան
44.5393738,39.9543598,5166439722,,,,,college,Արտաշատ,,Արարատի տարածաշրջանային պետական Քոլեջ
44.6457975,41.0942086,5202145324,,,,,school,,,dzissen kempo
44.663817,41.098199,5202308122,,,,,school,,,
44.4522396,40.1972904,5202320425,,,,,kindergarten,,,Детский сад № 45
44.5134823,40.2098669,5202320426,,,,,college,,,Երևանի ինֆորմատիկայի պետական քոլեջ
44.6396011,41.0857294,5202426431,,,,,school,,,
44.8407526,41.1460177,5202431121,,,,,school,,,
44.5677675,40.199405,5202844322,,,,,school,Երևան,,Հայկանուշ Դանիելյանի անվան արվեստի դպրոց
44.5057383,39.9805465,5216776022,,,,,school,,,Ազատավանի միջնակարգ դպրոց
44.7574604,39.923075,5224379621,,,,,school,,,Դպրոց
44.8231886,39.9183129,5224379921,,,,,school,,,Դպրոց
46.4033564,39.2071093,5237693849,,,,,college,,,College Aft. Romanos Melikyan
46.4078709,39.2064529,5237834011,,,,,kindergarten,,,Kindergarten N9
46.4072792,39.2059607,5237834016,,,,,university,,,
46.4089825,39.2053722,5237834017,,,,,school,Կապան,,School Number 7 Aft. Andranik Margaryan
46.4124731,39.2055314,5237839695,,,,,college,,,
46.4035152,39.2127123,5243824417,,,,,school,,,ԿԱՊԱՆԻ ԹԻՎ 1 ՀԻՄՆԱԿԱՆ ԴՊՐՈՑ
46.1665241,39.1503017,5247592421,,,,,kindergarten,,,
46.3433978,39.504258,5269850983,,,,,school,,,School N 4
46.3432717,39.5047485,5269850984,,,,,kindergarten,,,Kindergarten No 2
44.2934121,40.1584623,5274232457,,,,,school,,,Հրաչ և Սյուզան Թուֆաեան հայորդեաց տուն
46.3327436,39.2275727,5298212022,,,,,school,,,
43.8452438,40.7913498,5302370128,,,,,school,,,Շախմատի դպրոց
44.5142629,40.190004,5311153921,,,,,kindergarten,Երևան,,
44.5042853,40.797543,5325110570,,,,,school,,,Թիվ 9 Դպրոց  Խ․ Աբովյանի անվան
44.4504135,40.8358985,5325546380,,,,,school,,,School Number 27 AFT Ghevong Alishan
44.4518082,40.8356997,5325546381,,,,,school,,,School Number 16 AFT D. Varuzhan
44.4887522,40.1989412,5373369523,,,,,college,Երևան,,Հայաստանի Ստարթափ Ակադեմիա
44.6453426,40.264612,5397899221,,,,,college,,,Վարդան
44.579267,40.2198284,5401872721,,,,,school,,,Ավանի Շախմատի Դպրոց
44.5182792,40.1682545,5420708424,,,,,school,,,
44.2912315,40.165545,5429172321,,,,,school,,,Մեսրոպ Մաշտոցի անվան 1-ին դպրոց
44.2811393,40.1589635,5448933324,,,,,kindergarten,,,Թիվ 5 Մանկապարտեզ
44.5005928,40.182648,5453474423,,,,,school,,,Թիվ 23 Դպրոց Շոթա Ռուսթավելու անվան
43.9687872,40.6160822,5454625327,,,,,school,,,Նկարչական դպրոց
43.9684948,40.6161305,5454625328,,,,,school,,,Երաժշտական դպրոց
44.4841295,40.3216127,5467851924,,,,,school,,,ԵՂՎԱՐԴԻ ԹԻՎ 2 ՀԻՄՆԱԿԱՆ ԴՊՐՈՑ ՀԱՄԼԵՏ ԹԱԴԵՎՈՍՅԱՆԻ ԱՆՎԱՆ
44.4774618,40.3145124,5476434800,,,,,school,,,ԵՂՎԱՐԴԻ ԹԻՎ 1 ԱՎԱԳ ԴՊՐՈՑ
44.4943417,40.8069813,5480947205,,,,,school,,,Գրիբոյեդովի անվ. թիվ 11 դպրոց
44.5310589,40.2463776,5481211021,,,,,school,,,
44.5364098,40.2462261,5481211621,,,,,college,,,Արվեստի Դպրոց
44.8343296,40.7397149,5498078418,,,,,college,,,UWC Dilijan College
44.1596522,40.1435513,5528924751,,,,,school,,,
44.6341007,40.2763175,5537595229,,,,,school,Աբովյան,,Վ.Համբարձումյանի անվան թիվ 10 դպրոց
43.8265673,40.8014129,5559372466,,,,,school,,,Թիվ 38   հիմնական դպրոց
44.5426576,40.2206283,5562963733,,,,,school,,,Children's Developmental Center NANI
43.8312829,40.8305115,5582679609,,,,,university,,,Շիրակի Մ. Նալբանդյանի անվան պետական համալսարան
43.8436004,40.8018482,5582745682,,,,,kindergarten,,,Լապտերիկ Մանկապարտեզ
44.2919746,40.1717027,5585733112,,,,,university,,,Գրիգոր Լուսավորիչ Համալսարան
44.6421454,40.4041897,5590974270,,,,,kindergarten,,,
43.8353527,40.7802153,5600680821,,,,,school,,,
44.5144869,40.1899859,5616543848,,,,,kindergarten,,,"""Arevatsaghik"""
45.0319815,40.7890923,5647109222,,,,,school,,,Հովքի միջնակարգ դպրոց
44.5632228,40.1968043,5648352321,,,,,kindergarten,,,Մանկապարտեզ
44.2802703,40.1658805,5652041022,,,,,school,,,Ներսիսյան վարժարան
44.395599,41.0098418,5675305394,,,,,school,,,Ճգնաժամային կառավարման ակադեմիա
44.5210942,40.1665037,5676072827,,,,,kindergarten,,,Վիննի պուխ և ընկերներ
44.442415,40.1713287,5716139821,,,,,school,,,
44.4412634,40.169395,5716146021,,,,,school,,,Daniel's school
45.8607369,40.1555954,5732156876,,,,,school,,,
44.4867352,40.5766017,5736595321,,,,,school,,,Յուրիկ Հովհաննիսյանի անվան դպրոց
44.5572108,40.2187259,5738032122,,,,,kindergarten,,,Սիթիզեն
43.7898678,40.9590949,5746628854,,,,,school,,,
44.4900747,40.1985362,5791867853,,,,,college,Երևան,,Դասարան
44.5218196,40.1878777,5827700685,,,,,kindergarten,,,Բեյբիս հոմ
44.4766284,40.3086444,5830741285,,,,,school,,,3 dproc
44.510631,40.1722868,5840226887,,,,,school,,,Ջիվանու Անվան Աշուղական Դպրոց
44.5487912,39.9544883,5858298301,,,,,school,Արտաշատ,,Արտադպրոցական աշխատանքների կենտրոն
44.4949711,40.1549212,5871850785,,,,,kindergarten,,,Մանկապարտեզ թիվ 141
45.4481809,41.0281758,5875529280,,,,,school,,,Tatli Kend Mektebi
45.9981573,39.560739,5895911885,,,,,school,,,
44.5104575,40.1543656,5955680486,,,,,school,,,4 գագաթ
44.308444,40.250742,5972433885,,,,,school,,,
44.8606633,40.738163,5974960919,,,,,college,,,"ԵՐԵՎԱՆԻ ԳԵՂԱՐՎԵՍՏԻ ՊԵՏԱԿԱՆ ԱԿԱԴԵՄԻԱ, ԴԻԼԻՋԱՆԻ ՄԱՍՆԱՃՅՈՒՂ"
